"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"76","64","195","0","0","0","0","0","0","0","interacts with","TNFRSF1B (interacts with) PSMB8","0","0","9606.ENSP00000365435","9606.ENSP00000364016","false","interacts with","TNFRSF1B (interacts with) PSMB8","108","80"
"98","0","432","0","0","0","0","0","0","0","interacts with","B2M (interacts with) CD27","0","0","9606.ENSP00000452780","9606.ENSP00000266557","false","interacts with","B2M (interacts with) CD27","393","47"
"137","49","718","0","0","0","0","0","0","0","interacts with","FCGR3A (interacts with) CCR7","0","0","9606.ENSP00000356946","9606.ENSP00000246657","false","interacts with","FCGR3A (interacts with) CCR7","684","0"
"129","0","877","0","600","0","0","0","0","0","interacts with","CCL3 (interacts with) CCR7","0","0","9606.ENSP00000477908","9606.ENSP00000246657","false","interacts with","CCL3 (interacts with) CCR7","654","101"
"162","0","739","0","0","0","0","0","0","0","interacts with","PRF1 (interacts with) CCR7","0","0","9606.ENSP00000398568","9606.ENSP00000246657","false","interacts with","PRF1 (interacts with) CCR7","700","48"
"76","63","702","0","600","0","0","0","0","0","interacts with","CD3D (interacts with) HLA-DPA1","0","0","9606.ENSP00000300692","9606.ENSP00000393566","false","interacts with","CD3D (interacts with) HLA-DPA1","241","42"
"338","62","477","0","0","0","0","212","0","0","interacts with","WDFY4 (interacts with) HCLS1","0","0","9606.ENSP00000320563","9606.ENSP00000320176","false","interacts with","WDFY4 (interacts with) HCLS1","0","58"
"58","64","256","0","0","0","0","0","0","0","interacts with","C1QA (interacts with) PSMB8","0","0","9606.ENSP00000363773","9606.ENSP00000364016","false","interacts with","C1QA (interacts with) PSMB8","224","0"
"69","0","153","0","0","0","0","0","0","0","interacts with","GZMA (interacts with) TNFAIP3","0","0","9606.ENSP00000274306","9606.ENSP00000481570","false","interacts with","GZMA (interacts with) TNFAIP3","108","62"
"120","0","225","0","0","0","0","0","0","0","interacts with","TNFSF13B (interacts with) HCLS1","0","0","9606.ENSP00000365048","9606.ENSP00000320176","false","interacts with","TNFSF13B (interacts with) HCLS1","75","125"
"90","0","266","0","0","0","0","0","0","0","interacts with","HLA-DRA (interacts with) TNFAIP3","0","0","9606.ENSP00000378786","9606.ENSP00000481570","false","interacts with","HLA-DRA (interacts with) TNFAIP3","227","0"
"137","0","739","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) PRF1","0","0","9606.ENSP00000266557","9606.ENSP00000398568","false","interacts with","CD27 (interacts with) PRF1","710","0"
"76","0","439","0","0","0","0","0","0","0","interacts with","CD4 (interacts with) TNFAIP3","0","0","9606.ENSP00000011653","9606.ENSP00000481570","false","interacts with","CD4 (interacts with) TNFAIP3","418","0"
"139","0","321","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) CCR7","0","0","9606.ENSP00000481570","9606.ENSP00000246657","false","interacts with","TNFAIP3 (interacts with) CCR7","209","84"
"98","0","175","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) CD27","0","0","9606.ENSP00000364016","9606.ENSP00000266557","false","interacts with","PSMB8 (interacts with) CD27","123","0"
"165","49","238","0","0","0","0","0","0","0","interacts with","B2M (interacts with) HCLS1","0","0","9606.ENSP00000452780","9606.ENSP00000320176","false","interacts with","B2M (interacts with) HCLS1","102","58"
"76","0","290","0","0","0","0","0","0","0","interacts with","CCR1 (interacts with) CD27","0","0","9606.ENSP00000296140","9606.ENSP00000266557","false","interacts with","CCR1 (interacts with) CD27","242","69"
"173","0","391","0","0","0","276","0","0","0","interacts with","LAPTM5 (interacts with) TNFAIP3","0","0","9606.ENSP00000294507","9606.ENSP00000481570","false","interacts with","LAPTM5 (interacts with) TNFAIP3","66","0"
"66","112","256","0","0","0","0","0","0","0","interacts with","FCGR3A (interacts with) PSMB8","0","0","9606.ENSP00000356946","9606.ENSP00000364016","false","interacts with","FCGR3A (interacts with) PSMB8","120","101"
"139","0","202","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) PRF1","0","0","9606.ENSP00000393566","9606.ENSP00000398568","false","interacts with","HLA-DPA1 (interacts with) PRF1","112","0"
"187","63","265","0","0","0","0","0","0","0","interacts with","CASP1 (interacts with) HLA-DPA1","0","0","9606.ENSP00000433138","9606.ENSP00000393566","false","interacts with","CASP1 (interacts with) HLA-DPA1","90","66"
"183","0","193","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) PRF1","0","0","9606.ENSP00000320176","9606.ENSP00000398568","false","interacts with","HCLS1 (interacts with) PRF1","53","0"
"135","0","179","0","0","0","0","0","0","0","interacts with","CD52 (interacts with) TNFAIP3","0","0","9606.ENSP00000363330","9606.ENSP00000481570","false","interacts with","CD52 (interacts with) TNFAIP3","90","0"
"78","0","250","0","0","0","0","0","0","0","interacts with","FCER1G (interacts with) CD27","0","0","9606.ENSP00000289902","9606.ENSP00000266557","false","interacts with","FCER1G (interacts with) CD27","219","43"
"283","0","765","0","0","0","0","0","0","0","interacts with","TBX21 (interacts with) CCR7","0","0","9606.ENSP00000177694","9606.ENSP00000246657","false","interacts with","TBX21 (interacts with) CCR7","682","53"
"74","0","209","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) CD27","0","0","9606.ENSP00000481570","9606.ENSP00000266557","false","interacts with","TNFAIP3 (interacts with) CD27","181","0"
"100","0","483","0","0","0","0","0","0","0","interacts with","CCL5 (interacts with) CD27","0","0","9606.ENSP00000474412","9606.ENSP00000266557","false","interacts with","CCL5 (interacts with) CD27","450","0"
"99","0","279","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) LCP2","0","0","9606.ENSP00000266557","9606.ENSP00000046794","false","interacts with","CD27 (interacts with) LCP2","233","0"
"164","91","207","0","0","0","0","0","0","0","interacts with","C1QA (interacts with) HCLS1","0","0","9606.ENSP00000363773","9606.ENSP00000320176","false","interacts with","C1QA (interacts with) HCLS1","0","0"
"98","64","165","0","0","0","0","0","0","0","interacts with","NKG7 (interacts with) PSMB8","0","0","9606.ENSP00000221978","9606.ENSP00000364016","false","interacts with","NKG7 (interacts with) PSMB8","91","0"
"117","0","323","0","0","0","0","0","0","0","interacts with","IRF8 (interacts with) CD27","0","0","9606.ENSP00000268638","9606.ENSP00000266557","false","interacts with","IRF8 (interacts with) CD27","265","0"
"552","66","563","0","0","0","0","0","0","0","interacts with","IL10RA (interacts with) HCLS1","0","0","9606.ENSP00000227752","9606.ENSP00000320176","false","interacts with","IL10RA (interacts with) HCLS1","0","0"
"191","62","641","0","0","0","192","0","0","0","interacts with","CD3E (interacts with) CCR7","0","0","9606.ENSP00000354566","9606.ENSP00000246657","false","interacts with","CD3E (interacts with) CCR7","459","87"
"110","0","812","0","0","0","0","0","0","0","interacts with","ITGAX (interacts with) CCR7","0","0","9606.ENSP00000454623","9606.ENSP00000246657","false","interacts with","ITGAX (interacts with) CCR7","758","198"
"175","0","233","0","0","0","0","0","0","0","interacts with","NOD2 (interacts with) HLA-DPA1","0","0","9606.ENSP00000300589","9606.ENSP00000393566","false","interacts with","NOD2 (interacts with) HLA-DPA1","109","0"
"161","97","498","0","0","0","0","0","0","0","interacts with","CD3D (interacts with) CD27","0","0","9606.ENSP00000300692","9606.ENSP00000266557","false","interacts with","CD3D (interacts with) CD27","391","0"
"667","65","707","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) LCP2","0","0","9606.ENSP00000320176","9606.ENSP00000046794","false","interacts with","HCLS1 (interacts with) LCP2","136","0"
"142","0","766","0","0","0","0","0","0","0","interacts with","ITGAM (interacts with) CCR7","0","0","9606.ENSP00000441691","9606.ENSP00000246657","false","interacts with","ITGAM (interacts with) CCR7","688","198"
"529","111","563","0","0","0","0","0","0","0","interacts with","SASH3 (interacts with) HCLS1","0","0","9606.ENSP00000349359","9606.ENSP00000320176","false","interacts with","SASH3 (interacts with) HCLS1","0","0"
"684","105","746","0","0","0","0","0","0","0","interacts with","ITGB2 (interacts with) HCLS1","0","0","9606.ENSP00000380948","9606.ENSP00000320176","false","interacts with","ITGB2 (interacts with) HCLS1","126","97"
"299","0","380","0","0","0","0","0","0","0","interacts with","CCR5 (interacts with) HLA-DPA1","0","0","9606.ENSP00000292303","9606.ENSP00000393566","false","interacts with","CCR5 (interacts with) HLA-DPA1","145","50"
"139","0","167","0","0","0","0","0","0","0","interacts with","CD48 (interacts with) TNFAIP3","0","0","9606.ENSP00000484431","9606.ENSP00000481570","false","interacts with","CD48 (interacts with) TNFAIP3","73","0"
"72","0","256","0","0","0","0","0","0","0","interacts with","PRF1 (interacts with) PSMB8","0","0","9606.ENSP00000398568","9606.ENSP00000364016","false","interacts with","PRF1 (interacts with) PSMB8","232","0"
"332","62","738","0","600","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) LCP2","0","0","9606.ENSP00000393566","9606.ENSP00000046794","false","interacts with","HLA-DPA1 (interacts with) LCP2","81","41"
"140","0","154","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) LCP2","0","0","9606.ENSP00000481570","9606.ENSP00000046794","false","interacts with","TNFAIP3 (interacts with) LCP2","57","0"
"299","0","303","0","0","0","0","0","0","0","interacts with","BTK (interacts with) HLA-DPA1","0","0","9606.ENSP00000483570","9606.ENSP00000393566","false","interacts with","BTK (interacts with) HLA-DPA1","47","0"
"87","51","172","0","0","0","0","56","0","0","interacts with","CCR2 (interacts with) PSMB8","0","0","9606.ENSP00000292301","9606.ENSP00000364016","false","interacts with","CCR2 (interacts with) PSMB8","108","0"
"98","83","168","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) LCP2","0","0","9606.ENSP00000364016","9606.ENSP00000046794","false","interacts with","PSMB8 (interacts with) LCP2","0","75"
"163","0","257","0","0","0","0","0","0","0","interacts with","ITGB2 (interacts with) TNFAIP3","0","0","9606.ENSP00000380948","9606.ENSP00000481570","false","interacts with","ITGB2 (interacts with) TNFAIP3","93","101"
"213","62","230","0","0","0","0","0","0","0","interacts with","SELL (interacts with) HLA-DPA1","0","0","9606.ENSP00000236147","9606.ENSP00000393566","false","interacts with","SELL (interacts with) HLA-DPA1","0","0"
"99","52","462","0","0","0","0","0","0","0","interacts with","IRF8 (interacts with) TNFAIP3","0","0","9606.ENSP00000268638","9606.ENSP00000481570","false","interacts with","IRF8 (interacts with) TNFAIP3","421","0"
"76","62","243","0","0","0","0","56","0","0","interacts with","GZMA (interacts with) PSMB8","0","0","9606.ENSP00000274306","9606.ENSP00000364016","false","interacts with","GZMA (interacts with) PSMB8","184","0"
"0","62","687","0","0","0","0","0","0","0","interacts with","TNFSF13B (interacts with) CD27","0","0","9606.ENSP00000365048","9606.ENSP00000266557","false","interacts with","TNFSF13B (interacts with) CD27","681","0"
"302","62","568","0","0","0","0","0","0","0","interacts with","IL10RA (interacts with) CCR7","0","0","9606.ENSP00000227752","9606.ENSP00000246657","false","interacts with","IL10RA (interacts with) CCR7","394","0"
"100","0","706","0","0","0","0","0","0","0","interacts with","ITGAM (interacts with) CD27","0","0","9606.ENSP00000441691","9606.ENSP00000266557","false","interacts with","ITGAM (interacts with) CD27","681","59"
"165","0","410","0","0","0","0","0","0","0","interacts with","IL10RA (interacts with) CD27","0","0","9606.ENSP00000227752","9606.ENSP00000266557","false","interacts with","IL10RA (interacts with) CD27","323","0"
"213","53","366","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) LCP2","0","0","9606.ENSP00000246657","9606.ENSP00000046794","false","interacts with","CCR7 (interacts with) LCP2","218","0"
"296","0","296","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) CD3E","0","0","9606.ENSP00000320176","9606.ENSP00000354566","false","interacts with","HCLS1 (interacts with) CD3E","0","0"
"140","0","334","0","0","0","0","0","0","0","interacts with","GZMA (interacts with) HLA-DPA1","0","0","9606.ENSP00000274306","9606.ENSP00000393566","false","interacts with","GZMA (interacts with) HLA-DPA1","258","0"
"88","0","425","0","0","0","0","0","0","0","interacts with","CCR2 (interacts with) CD27","0","0","9606.ENSP00000292301","9606.ENSP00000266557","false","interacts with","CCR2 (interacts with) CD27","391","48"
"296","0","296","0","0","0","0","0","0","0","interacts with","CD3E (interacts with) HCLS1","0","0","9606.ENSP00000354566","9606.ENSP00000320176","false","interacts with","CD3E (interacts with) HCLS1","0","0"
"158","0","160","0","0","0","0","0","0","0","interacts with","GZMB (interacts with) HCLS1","0","0","9606.ENSP00000216341","9606.ENSP00000320176","false","interacts with","GZMB (interacts with) HCLS1","44","0"
"98","96","163","0","0","0","0","0","0","0","interacts with","LTB (interacts with) PSMB8","0","0","9606.ENSP00000410481","9606.ENSP00000364016","false","interacts with","LTB (interacts with) PSMB8","57","0"
"191","62","641","0","0","0","192","0","0","0","interacts with","CCR7 (interacts with) CD3E","0","0","9606.ENSP00000246657","9606.ENSP00000354566","false","interacts with","CCR7 (interacts with) CD3E","459","87"
"110","67","156","0","0","0","0","0","0","0","interacts with","FYB (interacts with) PSMB8","0","0","9606.ENSP00000427114","9606.ENSP00000364016","false","interacts with","FYB (interacts with) PSMB8","0","66"
"92","0","729","0","0","0","0","0","0","0","interacts with","FCGR3A (interacts with) CD27","0","0","9606.ENSP00000356946","9606.ENSP00000266557","false","interacts with","FCGR3A (interacts with) CD27","709","59"
"88","83","195","0","0","0","0","0","0","0","interacts with","CD3E (interacts with) PSMB8","0","0","9606.ENSP00000354566","9606.ENSP00000364016","false","interacts with","CD3E (interacts with) PSMB8","95","62"
"0","0","420","0","0","0","0","0","0","0","interacts with","TNFSF13B (interacts with) TNFAIP3","0","0","9606.ENSP00000365048","9606.ENSP00000481570","false","interacts with","TNFSF13B (interacts with) TNFAIP3","420","0"
"0","0","276","0","0","0","0","0","0","0","interacts with","HLA-DQB1 (interacts with) TNFAIP3","0","0","9606.ENSP00000364080","9606.ENSP00000481570","false","interacts with","HLA-DQB1 (interacts with) TNFAIP3","276","0"
"496","652","980","0","600","0","270","176","0","0","interacts with","CD74 (interacts with) HLA-DPA1","0","0","9606.ENSP00000009530","9606.ENSP00000393566","false","interacts with","CD74 (interacts with) HLA-DPA1","591","107"
"143","62","431","0","0","0","0","0","0","0","interacts with","CD74 (interacts with) CCR7","0","0","9606.ENSP00000009530","9606.ENSP00000246657","false","interacts with","CD74 (interacts with) CCR7","334","64"
"214","0","214","0","0","0","0","0","0","0","interacts with","TNFRSF1B (interacts with) HCLS1","0","0","9606.ENSP00000365435","9606.ENSP00000320176","false","interacts with","TNFRSF1B (interacts with) HCLS1","0","0"
"213","49","219","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) TLR1","0","0","9606.ENSP00000393566","9606.ENSP00000354932","false","interacts with","HLA-DPA1 (interacts with) TLR1","0","0"
"76","82","263","0","0","0","0","0","0","0","interacts with","TLR2 (interacts with) PSMB8","0","0","9606.ENSP00000260010","9606.ENSP00000364016","false","interacts with","TLR2 (interacts with) PSMB8","201","0"
"87","62","271","0","0","0","0","0","0","0","interacts with","PSMB9 (interacts with) TNFAIP3","0","0","9606.ENSP00000363993","9606.ENSP00000481570","false","interacts with","PSMB9 (interacts with) TNFAIP3","218","0"
"152","62","279","0","0","0","0","0","0","0","interacts with","ITGB2 (interacts with) PSMB8","0","0","9606.ENSP00000380948","9606.ENSP00000364016","false","interacts with","ITGB2 (interacts with) PSMB8","145","65"
"100","0","281","0","0","0","0","0","0","0","interacts with","CD80 (interacts with) TNFAIP3","0","0","9606.ENSP00000264246","9606.ENSP00000481570","false","interacts with","CD80 (interacts with) TNFAIP3","234","0"
"294","62","323","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) TLR1","0","0","9606.ENSP00000320176","9606.ENSP00000354932","false","interacts with","HCLS1 (interacts with) TLR1","0","61"
"333","62","515","0","0","0","0","0","0","0","interacts with","ITGB2 (interacts with) HLA-DPA1","0","0","9606.ENSP00000380948","9606.ENSP00000393566","false","interacts with","ITGB2 (interacts with) HLA-DPA1","235","107"
"182","0","283","0","0","0","0","0","0","851","interacts with","CCR5 (interacts with) CCR7","0","0","9606.ENSP00000292303","9606.ENSP00000246657","false","interacts with","CCR5 (interacts with) CCR7","825","140"
"152","0","411","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) TLR1","0","0","9606.ENSP00000481570","9606.ENSP00000354932","false","interacts with","TNFAIP3 (interacts with) TLR1","335","0"
"65","62","447","0","0","0","0","0","0","0","interacts with","TLR7 (interacts with) TNFAIP3","0","0","9606.ENSP00000370034","9606.ENSP00000481570","false","interacts with","TLR7 (interacts with) TNFAIP3","421","0"
"114","0","446","0","0","0","0","0","0","0","interacts with","HLA-E (interacts with) CCR7","0","0","9606.ENSP00000365817","9606.ENSP00000246657","false","interacts with","HLA-E (interacts with) CCR7","375","80"
"124","65","695","0","600","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) CD3E","0","0","9606.ENSP00000393566","9606.ENSP00000354566","false","interacts with","HLA-DPA1 (interacts with) CD3E","181","0"
"139","0","321","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) TNFAIP3","0","0","9606.ENSP00000246657","9606.ENSP00000481570","false","interacts with","CCR7 (interacts with) TNFAIP3","209","84"
"241","49","755","0","0","0","0","0","0","0","interacts with","TBX21 (interacts with) CD27","0","0","9606.ENSP00000177694","9606.ENSP00000266557","false","interacts with","TBX21 (interacts with) CD27","682","59"
"98","0","322","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) TLR1","0","0","9606.ENSP00000266557","9606.ENSP00000354932","false","interacts with","CD27 (interacts with) TLR1","263","63"
"88","83","195","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) CD3E","0","0","9606.ENSP00000364016","9606.ENSP00000354566","false","interacts with","PSMB8 (interacts with) CD3E","95","62"
"162","62","590","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) CD3E","0","0","9606.ENSP00000266557","9606.ENSP00000354566","false","interacts with","CD27 (interacts with) CD3E","467","137"
"601","84","641","0","0","0","0","76","0","0","interacts with","PTPRC (interacts with) HCLS1","0","0","9606.ENSP00000411355","9606.ENSP00000320176","false","interacts with","PTPRC (interacts with) HCLS1","63","43"
"124","49","189","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) TLR1","0","0","9606.ENSP00000364016","9606.ENSP00000354932","false","interacts with","PSMB8 (interacts with) TLR1","105","0"
"153","0","449","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) TLR1","0","0","9606.ENSP00000246657","9606.ENSP00000354932","false","interacts with","CCR7 (interacts with) TLR1","341","93"
"780","68","821","0","0","0","0","0","0","0","interacts with","LAPTM5 (interacts with) HCLS1","0","0","9606.ENSP00000294507","9606.ENSP00000320176","false","interacts with","LAPTM5 (interacts with) HCLS1","141","107"
"168","0","743","0","0","0","0","0","0","0","interacts with","GZMB (interacts with) CCR7","0","0","9606.ENSP00000216341","9606.ENSP00000246657","false","interacts with","GZMB (interacts with) CCR7","704","0"
"214","60","379","0","0","0","0","0","0","0","interacts with","NKG7 (interacts with) HLA-DPA1","0","0","9606.ENSP00000221978","9606.ENSP00000393566","false","interacts with","NKG7 (interacts with) HLA-DPA1","207","66"
"139","66","767","0","720","0","0","0","0","815","interacts with","B2M (interacts with) HLA-DPA1","0","0","9606.ENSP00000452780","9606.ENSP00000393566","false","interacts with","B2M (interacts with) HLA-DPA1","295","0"
"69","0","720","0","0","0","0","0","0","0","interacts with","FCGR3B (interacts with) CD27","0","0","9606.ENSP00000433642","9606.ENSP00000266557","false","interacts with","FCGR3B (interacts with) CD27","707","59"
"214","124","389","0","0","0","0","0","0","0","interacts with","CASP1 (interacts with) PSMB8","0","0","9606.ENSP00000433138","9606.ENSP00000364016","false","interacts with","CASP1 (interacts with) PSMB8","184","0"
"110","0","216","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) TNFAIP3","0","0","9606.ENSP00000364016","9606.ENSP00000481570","false","interacts with","PSMB8 (interacts with) TNFAIP3","113","87"
"164","66","892","0","600","0","0","0","0","0","interacts with","CCL5 (interacts with) CCR7","0","0","9606.ENSP00000474412","9606.ENSP00000246657","false","interacts with","CCL5 (interacts with) CCR7","681","90"
"214","62","573","0","0","0","0","0","0","0","interacts with","IRF8 (interacts with) CCR7","0","0","9606.ENSP00000268638","9606.ENSP00000246657","false","interacts with","IRF8 (interacts with) CCR7","467","43"
"76","0","152","0","0","0","0","0","0","0","interacts with","PRF1 (interacts with) TNFAIP3","0","0","9606.ENSP00000398568","9606.ENSP00000481570","false","interacts with","PRF1 (interacts with) TNFAIP3","120","0"
"76","62","193","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) TLR8","0","0","9606.ENSP00000364016","9606.ENSP00000312082","false","interacts with","PSMB8 (interacts with) TLR8","144","0"
"110","0","390","0","0","0","0","0","0","0","interacts with","WDFY4 (interacts with) TNFAIP3","0","0","9606.ENSP00000320563","9606.ENSP00000481570","false","interacts with","WDFY4 (interacts with) TNFAIP3","342","43"
"551","55","660","0","0","0","0","0","0","0","interacts with","CD48 (interacts with) CCR7","0","0","9606.ENSP00000484431","9606.ENSP00000246657","false","interacts with","CD48 (interacts with) CCR7","264","0"
"71","62","179","0","0","0","0","0","0","0","interacts with","CCL3 (interacts with) PSMB8","0","0","9606.ENSP00000477908","9606.ENSP00000364016","false","interacts with","CCL3 (interacts with) PSMB8","134","0"
"214","0","214","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) CCR7","0","0","9606.ENSP00000320176","9606.ENSP00000246657","false","interacts with","HCLS1 (interacts with) CCR7","0","0"
"76","0","314","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) TLR8","0","0","9606.ENSP00000266557","9606.ENSP00000312082","false","interacts with","CD27 (interacts with) TLR8","289","0"
"108","65","174","0","0","0","0","0","0","0","interacts with","IL2RG (interacts with) PSMB8","0","0","9606.ENSP00000363318","9606.ENSP00000364016","false","interacts with","IL2RG (interacts with) PSMB8","90","0"
"70","0","185","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) IRF5","0","0","9606.ENSP00000266557","9606.ENSP00000349770","false","interacts with","CD27 (interacts with) IRF5","160","0"
"98","82","479","0","0","0","0","0","0","0","interacts with","PSMB9 (interacts with) HLA-DPA1","0","0","9606.ENSP00000363993","9606.ENSP00000393566","false","interacts with","PSMB9 (interacts with) HLA-DPA1","391","90"
"98","0","175","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) PSMB8","0","0","9606.ENSP00000266557","9606.ENSP00000364016","false","interacts with","CD27 (interacts with) PSMB8","123","0"
"70","0","273","0","0","0","0","0","0","0","interacts with","TNFSF13B (interacts with) HLA-DPA1","0","0","9606.ENSP00000365048","9606.ENSP00000393566","false","interacts with","TNFSF13B (interacts with) HLA-DPA1","113","190"
"441","63","463","0","0","0","0","0","0","0","interacts with","SELL (interacts with) HCLS1","0","0","9606.ENSP00000236147","9606.ENSP00000320176","false","interacts with","SELL (interacts with) HCLS1","0","58"
"152","82","188","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) IRF5","0","0","9606.ENSP00000320176","9606.ENSP00000349770","false","interacts with","HCLS1 (interacts with) IRF5","0","0"
"284","62","299","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) TLR8","0","0","9606.ENSP00000320176","9606.ENSP00000312082","false","interacts with","HCLS1 (interacts with) TLR8","0","0"
"348","83","466","0","0","0","0","0","0","0","interacts with","IRF8 (interacts with) HLA-DPA1","0","0","9606.ENSP00000268638","9606.ENSP00000393566","false","interacts with","IRF8 (interacts with) HLA-DPA1","180","0"
"98","0","318","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) IRF5","0","0","9606.ENSP00000246657","9606.ENSP00000349770","false","interacts with","CCR7 (interacts with) IRF5","275","0"
"88","0","289","0","0","0","0","0","0","0","interacts with","NOD2 (interacts with) PSMB8","0","0","9606.ENSP00000300589","9606.ENSP00000364016","false","interacts with","NOD2 (interacts with) PSMB8","253","0"
"102","94","243","0","0","0","0","0","0","0","interacts with","CD48 (interacts with) PSMB8","0","0","9606.ENSP00000484431","9606.ENSP00000364016","false","interacts with","CD48 (interacts with) PSMB8","113","76"
"110","62","184","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) IRF5","0","0","9606.ENSP00000393566","9606.ENSP00000349770","false","interacts with","HLA-DPA1 (interacts with) IRF5","102","0"
"88","62","466","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) TNF","0","0","9606.ENSP00000364016","9606.ENSP00000398698","false","interacts with","PSMB8 (interacts with) TNF","426","0"
"152","59","272","0","0","0","0","0","0","0","interacts with","IL2RG (interacts with) TNFAIP3","0","0","9606.ENSP00000363318","9606.ENSP00000481570","false","interacts with","IL2RG (interacts with) TNFAIP3","161","0"
"88","49","672","0","0","0","0","0","0","0","interacts with","IRF5 (interacts with) TNFAIP3","0","0","9606.ENSP00000349770","9606.ENSP00000481570","false","interacts with","IRF5 (interacts with) TNFAIP3","652","42"
"335","87","366","0","0","0","0","0","0","0","interacts with","IRF8 (interacts with) HCLS1","0","0","9606.ENSP00000268638","9606.ENSP00000320176","false","interacts with","IRF8 (interacts with) HCLS1","0","0"
"181","0","470","0","0","0","0","0","0","0","interacts with","CD48 (interacts with) CD27","0","0","9606.ENSP00000484431","9606.ENSP00000266557","false","interacts with","CD48 (interacts with) CD27","380","0"
"213","62","249","0","0","0","0","0","0","0","interacts with","CD4 (interacts with) HCLS1","0","0","9606.ENSP00000011653","9606.ENSP00000320176","false","interacts with","CD4 (interacts with) HCLS1","65","0"
"162","49","473","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) TLR8","0","0","9606.ENSP00000246657","9606.ENSP00000312082","false","interacts with","CCR7 (interacts with) TLR8","392","0"
"93","56","478","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) SLAMF7","0","0","9606.ENSP00000266557","9606.ENSP00000357022","false","interacts with","CD27 (interacts with) SLAMF7","440","0"
"88","0","289","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) NOD2","0","0","9606.ENSP00000364016","9606.ENSP00000300589","false","interacts with","PSMB8 (interacts with) NOD2","253","0"
"152","108","217","0","0","0","0","0","0","0","interacts with","FCGR3B (interacts with) HCLS1","0","0","9606.ENSP00000433642","9606.ENSP00000320176","false","interacts with","FCGR3B (interacts with) HCLS1","0","48"
"99","62","694","0","600","0","0","0","0","0","interacts with","CD247 (interacts with) HLA-DPA1","0","0","9606.ENSP00000354782","9606.ENSP00000393566","false","interacts with","CD247 (interacts with) HLA-DPA1","202","0"
"65","82","199","0","0","0","0","0","0","0","interacts with","FCER1G (interacts with) PSMB8","0","0","9606.ENSP00000289902","9606.ENSP00000364016","false","interacts with","FCER1G (interacts with) PSMB8","142","0"
"98","49","509","0","0","0","0","0","0","0","interacts with","CCL4 (interacts with) CD27","0","0","9606.ENSP00000482259","9606.ENSP00000266557","false","interacts with","CCL4 (interacts with) CD27","467","53"
"76","0","803","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) TNF","0","0","9606.ENSP00000266557","9606.ENSP00000398698","false","interacts with","CD27 (interacts with) TNF","770","146"
"551","62","955","0","900","0","0","0","0","957","interacts with","HLA-DRA (interacts with) HLA-DPA1","0","0","9606.ENSP00000378786","9606.ENSP00000393566","false","interacts with","HLA-DRA (interacts with) HLA-DPA1","759","145"
"88","49","672","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) IRF5","0","0","9606.ENSP00000481570","9606.ENSP00000349770","false","interacts with","TNFAIP3 (interacts with) IRF5","652","42"
