"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"397","0","407","0","0","0","0","58","0","0","interacts with","TAGAP (interacts with) HCK","0","0","9606.ENSP00000356033","9606.ENSP00000444986","false","interacts with","TAGAP (interacts with) HCK","0","41"
"76","0","153","0","0","0","0","0","0","0","interacts with","BST2 (interacts with) HCK","0","0","9606.ENSP00000252593","9606.ENSP00000444986","false","interacts with","BST2 (interacts with) HCK","120","43"
"88","0","346","0","0","0","0","0","0","0","interacts with","RUNX3 (interacts with) CD8B","0","0","9606.ENSP00000382800","9606.ENSP00000331172","false","interacts with","RUNX3 (interacts with) CD8B","294","66"
"213","0","213","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) MS4A7","0","0","9606.ENSP00000315474","9606.ENSP00000300184","false","interacts with","GIMAP7 (interacts with) MS4A7","0","0"
"0","64","758","0","0","0","0","0","0","0","interacts with","TNFRSF25 (interacts with) HLA-DRB1","0","0","9606.ENSP00000367013","9606.ENSP00000353099","false","interacts with","TNFRSF25 (interacts with) HLA-DRB1","753","0"
"0","62","394","0","0","0","0","0","0","0","interacts with","BST2 (interacts with) IL6","0","0","9606.ENSP00000252593","9606.ENSP00000385675","false","interacts with","BST2 (interacts with) IL6","381","0"
"0","0","293","0","0","0","0","0","0","0","interacts with","BIRC5 (interacts with) IL6","0","0","9606.ENSP00000301633","9606.ENSP00000385675","false","interacts with","BIRC5 (interacts with) IL6","293","0"
"178","0","271","0","0","0","0","0","0","0","interacts with","CD1C (interacts with) CD8B","0","0","9606.ENSP00000357152","9606.ENSP00000331172","false","interacts with","CD1C (interacts with) CD8B","150","0"
"299","62","342","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) HCK","0","0","9606.ENSP00000353099","9606.ENSP00000444986","false","interacts with","HLA-DRB1 (interacts with) HCK","81","0"
"0","64","534","0","0","0","0","0","0","0","interacts with","ISG15 (interacts with) IL6","0","0","9606.ENSP00000368699","9606.ENSP00000385675","false","interacts with","ISG15 (interacts with) IL6","519","49"
"152","49","159","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) DOCK2","0","0","9606.ENSP00000315474","9606.ENSP00000256935","false","interacts with","GIMAP7 (interacts with) DOCK2","0","0"
"98","0","222","0","0","0","0","0","0","0","interacts with","BST2 (interacts with) DOCK2","0","0","9606.ENSP00000252593","9606.ENSP00000256935","false","interacts with","BST2 (interacts with) DOCK2","74","144"
"126","62","296","0","0","0","0","0","0","0","interacts with","CXCR3 (interacts with) HLA-DRB1","0","0","9606.ENSP00000362795","9606.ENSP00000353099","false","interacts with","CXCR3 (interacts with) HLA-DRB1","195","60"
"330","94","367","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) DOCK2","0","0","9606.ENSP00000356033","9606.ENSP00000256935","false","interacts with","TAGAP (interacts with) DOCK2","0","0"
"0","66","176","0","0","0","0","0","0","0","interacts with","CD84 (interacts with) CD8B","0","0","9606.ENSP00000312367","9606.ENSP00000331172","false","interacts with","CD84 (interacts with) CD8B","120","78"
"270","0","329","0","0","0","0","0","0","0","interacts with","PIK3R5 (interacts with) HLA-DRB1","0","0","9606.ENSP00000392812","9606.ENSP00000353099","false","interacts with","PIK3R5 (interacts with) HLA-DRB1","54","107"
"0","0","277","0","0","0","0","0","0","0","interacts with","CD68 (interacts with) CD8B","0","0","9606.ENSP00000250092","9606.ENSP00000331172","false","interacts with","CD68 (interacts with) CD8B","261","62"
"159","0","158","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) OSM","0","0","9606.ENSP00000353099","9606.ENSP00000215781","false","interacts with","HLA-DRB1 (interacts with) OSM","0","0"
"150","63","169","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) DOCK2","0","0","9606.ENSP00000353099","9606.ENSP00000256935","false","interacts with","HLA-DRB1 (interacts with) DOCK2","0","0"
"522","0","522","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) OSM","0","0","9606.ENSP00000356033","9606.ENSP00000215781","false","interacts with","TAGAP (interacts with) OSM","0","0"
"87","62","481","0","0","0","0","0","0","0","interacts with","CD40 (interacts with) HLA-DRB1","0","0","9606.ENSP00000361359","9606.ENSP00000353099","false","interacts with","CD40 (interacts with) HLA-DRB1","391","123"
"194","0","216","0","0","0","0","0","0","0","interacts with","CD14 (interacts with) HLA-DRB1","0","0","9606.ENSP00000304236","9606.ENSP00000353099","false","interacts with","CD14 (interacts with) HLA-DRB1","0","68"
"69","0","159","0","0","0","0","0","0","0","interacts with","SLAMF1 (interacts with) CD8B","0","0","9606.ENSP00000306190","9606.ENSP00000331172","false","interacts with","SLAMF1 (interacts with) CD8B","134","0"
"98","52","476","0","0","0","0","0","0","0","interacts with","CD19 (interacts with) HLA-DRB1","0","0","9606.ENSP00000437940","9606.ENSP00000353099","false","interacts with","CD19 (interacts with) HLA-DRB1","391","114"
"76","62","214","0","0","0","0","0","0","0","interacts with","CD68 (interacts with) HLA-DRB1","0","0","9606.ENSP00000250092","9606.ENSP00000353099","false","interacts with","CD68 (interacts with) HLA-DRB1","167","0"
"78","62","586","0","0","0","0","0","0","0","interacts with","CD8A (interacts with) HLA-DRB1","0","0","9606.ENSP00000386559","9606.ENSP00000353099","false","interacts with","CD8A (interacts with) HLA-DRB1","560","0"
"197","62","268","0","0","0","0","0","0","0","interacts with","ALOX5AP (interacts with) HLA-DRB1","0","0","9606.ENSP00000479870","9606.ENSP00000353099","false","interacts with","ALOX5AP (interacts with) HLA-DRB1","95","54"
"0","0","193","0","0","0","0","0","0","0","interacts with","CSF1R (interacts with) CD8B","0","0","9606.ENSP00000286301","9606.ENSP00000331172","false","interacts with","CSF1R (interacts with) CD8B","193","0"
"343","62","357","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) CYBB","0","0","9606.ENSP00000356033","9606.ENSP00000367851","false","interacts with","TAGAP (interacts with) CYBB","0","0"
"154","65","175","0","0","0","0","0","0","0","interacts with","SLAMF8 (interacts with) HLA-DRB1","0","0","9606.ENSP00000289707","9606.ENSP00000353099","false","interacts with","SLAMF8 (interacts with) HLA-DRB1","0","0"
"0","62","383","0","0","0","0","0","0","0","interacts with","ISG15 (interacts with) CYBB","0","0","9606.ENSP00000368699","9606.ENSP00000367851","false","interacts with","ISG15 (interacts with) CYBB","370","0"
"0","62","175","0","0","0","0","75","0","0","interacts with","RAC2 (interacts with) BIRC5","0","0","9606.ENSP00000249071","9606.ENSP00000301633","false","interacts with","RAC2 (interacts with) BIRC5","85","84"
"125","0","154","0","0","0","0","0","0","0","interacts with","CD8B (interacts with) CYBB","0","0","9606.ENSP00000331172","9606.ENSP00000367851","false","interacts with","CD8B (interacts with) CYBB","73","0"
"213","62","230","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) ARHGAP30","0","0","9606.ENSP00000315474","9606.ENSP00000356992","false","interacts with","GIMAP7 (interacts with) ARHGAP30","0","0"
"213","62","241","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) CD300C","0","0","9606.ENSP00000353099","9606.ENSP00000329507","false","interacts with","HLA-DRB1 (interacts with) CD300C","0","55"
"335","0","335","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) CD300C","0","0","9606.ENSP00000356033","9606.ENSP00000329507","false","interacts with","TAGAP (interacts with) CD300C","0","0"
"184","0","183","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) CD300C","0","0","9606.ENSP00000315474","9606.ENSP00000329507","false","interacts with","GIMAP7 (interacts with) CD300C","0","0"
"0","65","324","0","0","0","0","0","0","0","interacts with","BST2 (interacts with) FCGR1A","0","0","9606.ENSP00000252593","9606.ENSP00000358165","false","interacts with","BST2 (interacts with) FCGR1A","293","60"
"207","49","213","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) ARHGAP30","0","0","9606.ENSP00000353099","9606.ENSP00000356992","false","interacts with","HLA-DRB1 (interacts with) ARHGAP30","0","0"
"261","0","261","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) CYBB","0","0","9606.ENSP00000315474","9606.ENSP00000367851","false","interacts with","GIMAP7 (interacts with) CYBB","0","0"
"334","64","356","0","0","0","0","0","0","551","interacts with","TAGAP (interacts with) ARHGAP30","0","0","9606.ENSP00000356033","9606.ENSP00000356992","false","interacts with","TAGAP (interacts with) ARHGAP30","0","63"
"76","0","174","0","0","0","0","0","0","0","interacts with","BST2 (interacts with) CD300C","0","0","9606.ENSP00000252593","9606.ENSP00000329507","false","interacts with","BST2 (interacts with) CD300C","143","0"
"61","62","155","0","0","0","0","0","0","0","interacts with","CD8B (interacts with) FCGR1A","0","0","9606.ENSP00000331172","9606.ENSP00000358165","false","interacts with","CD8B (interacts with) FCGR1A","112","48"
"211","0","221","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) FCGR1A","0","0","9606.ENSP00000356033","9606.ENSP00000358165","false","interacts with","TAGAP (interacts with) FCGR1A","54","0"
"0","0","171","0","0","0","0","0","0","0","interacts with","IL10 (interacts with) BIRC5","0","0","9606.ENSP00000412237","9606.ENSP00000301633","false","interacts with","IL10 (interacts with) BIRC5","171","0"
"0","63","235","0","0","0","0","0","0","0","interacts with","ISG15 (interacts with) FCGR1A","0","0","9606.ENSP00000368699","9606.ENSP00000358165","false","interacts with","ISG15 (interacts with) FCGR1A","218","0"
"213","0","221","0","0","0","0","0","0","0","interacts with","CD300LB (interacts with) HLA-DRB1","0","0","9606.ENSP00000376397","9606.ENSP00000353099","false","interacts with","CD300LB (interacts with) HLA-DRB1","51","0"
"140","62","287","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) FCGR1A","0","0","9606.ENSP00000353099","9606.ENSP00000358165","false","interacts with","HLA-DRB1 (interacts with) FCGR1A","150","83"
"289","62","333","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) CYBB","0","0","9606.ENSP00000353099","9606.ENSP00000367851","false","interacts with","HLA-DRB1 (interacts with) CYBB","81","0"
"0","0","263","0","0","0","0","0","0","0","interacts with","STAT1 (interacts with) CD8B","0","0","9606.ENSP00000354394","9606.ENSP00000331172","false","interacts with","STAT1 (interacts with) CD8B","263","0"
"214","62","343","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) CD244","0","0","9606.ENSP00000353099","9606.ENSP00000357012","false","interacts with","HLA-DRB1 (interacts with) CD244","181","0"
"146","65","294","0","0","0","0","65","0","0","interacts with","UQCR10 (interacts with) PARK7","0","0","9606.ENSP00000332887","9606.ENSP00000418770","false","interacts with","UQCR10 (interacts with) PARK7","167","0"
"140","0","199","0","0","0","0","0","0","0","interacts with","CD8B (interacts with) RASAL3","0","0","9606.ENSP00000331172","9606.ENSP00000341905","false","interacts with","CD8B (interacts with) RASAL3","107","0"
"0","49","157","0","0","0","0","102","0","0","interacts with","ISG15 (interacts with) VDAC1","0","0","9606.ENSP00000368699","9606.ENSP00000265333","false","interacts with","ISG15 (interacts with) VDAC1","93","0"
"300","53","321","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) CD244","0","0","9606.ENSP00000315474","9606.ENSP00000357012","false","interacts with","GIMAP7 (interacts with) CD244","0","58"
"214","0","219","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) RASAL3","0","0","9606.ENSP00000353099","9606.ENSP00000341905","false","interacts with","HLA-DRB1 (interacts with) RASAL3","0","48"
"0","65","208","0","0","0","0","182","0","0","interacts with","ISG15 (interacts with) PARK7","0","0","9606.ENSP00000368699","9606.ENSP00000418770","false","interacts with","ISG15 (interacts with) PARK7","48","0"
"53","62","233","0","0","0","0","58","0","0","interacts with","UQCR10 (interacts with) VDAC1","0","0","9606.ENSP00000332887","9606.ENSP00000265333","false","interacts with","UQCR10 (interacts with) VDAC1","150","89"
"0","0","219","0","0","0","0","0","0","0","interacts with","STAT4 (interacts with) CD8B","0","0","9606.ENSP00000376134","9606.ENSP00000331172","false","interacts with","STAT4 (interacts with) CD8B","130","140"
"378","0","404","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) CD244","0","0","9606.ENSP00000356033","9606.ENSP00000357012","false","interacts with","TAGAP (interacts with) CD244","82","0"
"0","107","170","0","0","0","0","109","0","0","interacts with","ATP5H (interacts with) ISG15","0","0","9606.ENSP00000301587","9606.ENSP00000368699","false","interacts with","ATP5H (interacts with) ISG15","0","0"
"333","54","342","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) RASAL3","0","0","9606.ENSP00000315474","9606.ENSP00000341905","false","interacts with","GIMAP7 (interacts with) RASAL3","0","0"
"389","0","390","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) RASAL3","0","0","9606.ENSP00000356033","9606.ENSP00000341905","false","interacts with","TAGAP (interacts with) RASAL3","0","43"
"122","62","232","0","0","0","0","0","0","0","interacts with","LILRB1 (interacts with) HLA-DRB1","0","0","9606.ENSP00000315997","9606.ENSP00000353099","false","interacts with","LILRB1 (interacts with) HLA-DRB1","137","47"
"87","49","276","0","0","0","0","0","0","0","interacts with","CD8B (interacts with) CD244","0","0","9606.ENSP00000331172","9606.ENSP00000357012","false","interacts with","CD8B (interacts with) CD244","234","0"
"0","62","265","0","0","0","0","213","0","0","interacts with","MDH2 (interacts with) ISG15","0","0","9606.ENSP00000327070","9606.ENSP00000368699","false","interacts with","MDH2 (interacts with) ISG15","51","75"
"328","65","441","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) TREM1","0","0","9606.ENSP00000356033","9606.ENSP00000244709","false","interacts with","TAGAP (interacts with) TREM1","87","141"
"0","0","248","0","0","0","0","0","0","0","interacts with","IL1A (interacts with) HLA-DRB1","0","0","9606.ENSP00000263339","9606.ENSP00000353099","false","interacts with","IL1A (interacts with) HLA-DRB1","249","0"
"88","0","241","0","0","0","0","0","0","0","interacts with","CLEC10A (interacts with) CD8B","0","0","9606.ENSP00000254868","9606.ENSP00000331172","false","interacts with","CLEC10A (interacts with) CD8B","143","107"
"140","62","205","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) TREM1","0","0","9606.ENSP00000353099","9606.ENSP00000244709","false","interacts with","HLA-DRB1 (interacts with) TREM1","94","0"
"98","62","162","0","0","0","0","0","0","0","interacts with","MS4A4A (interacts with) CD8B","0","0","9606.ENSP00000338648","9606.ENSP00000331172","false","interacts with","MS4A4A (interacts with) CD8B","86","45"
"152","62","201","0","0","0","0","0","0","0","interacts with","P2RY13 (interacts with) HLA-DRB1","0","0","9606.ENSP00000320376","9606.ENSP00000353099","false","interacts with","P2RY13 (interacts with) HLA-DRB1","57","61"
"0","0","191","0","0","0","0","0","0","0","interacts with","ISG15 (interacts with) TREM1","0","0","9606.ENSP00000368699","9606.ENSP00000244709","false","interacts with","ISG15 (interacts with) TREM1","166","70"
"0","0","173","0","0","0","0","0","0","0","interacts with","CCRL2 (interacts with) CD8B","0","0","9606.ENSP00000349967","9606.ENSP00000331172","false","interacts with","CCRL2 (interacts with) CD8B","155","62"
"0","62","169","0","0","0","0","0","0","0","interacts with","HLA-DQA2 (interacts with) CD8B","0","0","9606.ENSP00000364076","9606.ENSP00000331172","false","interacts with","HLA-DQA2 (interacts with) CD8B","151","0"
"140","0","158","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) TREM1","0","0","9606.ENSP00000315474","9606.ENSP00000244709","false","interacts with","GIMAP7 (interacts with) TREM1","0","62"
"69","64","214","0","0","0","0","57","0","0","interacts with","CCRL2 (interacts with) ISG15","0","0","9606.ENSP00000349967","9606.ENSP00000368699","false","interacts with","CCRL2 (interacts with) ISG15","157","0"
"0","63","235","0","0","0","0","0","0","0","interacts with","FCGR1A (interacts with) ISG15","0","0","9606.ENSP00000358165","9606.ENSP00000368699","false","interacts with","FCGR1A (interacts with) ISG15","218","0"
"340","0","341","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) AIF1","0","0","9606.ENSP00000356033","9606.ENSP00000365227","false","interacts with","TAGAP (interacts with) AIF1","0","43"
"90","62","214","0","0","0","0","0","0","0","interacts with","IRF7 (interacts with) HLA-DRB1","0","0","9606.ENSP00000380697","9606.ENSP00000353099","false","interacts with","IRF7 (interacts with) HLA-DRB1","154","0"
"300","0","300","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) AIF1","0","0","9606.ENSP00000315474","9606.ENSP00000365227","false","interacts with","GIMAP7 (interacts with) AIF1","0","0"
"0","0","170","0","0","0","0","0","0","0","interacts with","PDCD1 (interacts with) BIRC5","0","0","9606.ENSP00000335062","9606.ENSP00000301633","false","interacts with","PDCD1 (interacts with) BIRC5","102","114"
"0","62","154","0","0","0","0","136","0","0","interacts with","ISG15 (interacts with) NDUFS4","0","0","9606.ENSP00000368699","9606.ENSP00000296684","false","interacts with","ISG15 (interacts with) NDUFS4","0","0"
"256","0","320","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) AIF1","0","0","9606.ENSP00000353099","9606.ENSP00000365227","false","interacts with","HLA-DRB1 (interacts with) AIF1","124","0"
"215","223","924","0","0","0","800","158","0","0","interacts with","UQCR10 (interacts with) NDUFS4","0","0","9606.ENSP00000332887","9606.ENSP00000296684","false","interacts with","UQCR10 (interacts with) NDUFS4","336","101"
"184","0","183","0","0","0","0","0","0","0","interacts with","RNASE6 (interacts with) CD8B","0","0","9606.ENSP00000302046","9606.ENSP00000331172","false","interacts with","RNASE6 (interacts with) CD8B","0","0"
"153","49","160","0","0","0","0","0","0","0","interacts with","CD8B (interacts with) MYO1G","0","0","9606.ENSP00000331172","9606.ENSP00000258787","false","interacts with","CD8B (interacts with) MYO1G","0","0"
"0","62","185","0","0","0","0","78","0","0","interacts with","ISG15 (interacts with) AIF1","0","0","9606.ENSP00000368699","9606.ENSP00000365227","false","interacts with","ISG15 (interacts with) AIF1","134","0"
"0","49","166","0","0","0","0","153","0","0","interacts with","ISG15 (interacts with) MYO1G","0","0","9606.ENSP00000368699","9606.ENSP00000258787","false","interacts with","ISG15 (interacts with) MYO1G","48","0"
"133","53","357","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) MYO1G","0","0","9606.ENSP00000315474","9606.ENSP00000258787","false","interacts with","GIMAP7 (interacts with) MYO1G","174","165"
"255","0","254","0","0","0","0","0","0","0","interacts with","GIMAP8 (interacts with) HLA-DRB1","0","0","9606.ENSP00000305107","9606.ENSP00000353099","false","interacts with","GIMAP8 (interacts with) HLA-DRB1","0","0"
"100","73","189","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) MYO1G","0","0","9606.ENSP00000353099","9606.ENSP00000258787","false","interacts with","HLA-DRB1 (interacts with) MYO1G","0","107"
"83","0","181","0","0","0","0","0","0","0","interacts with","BCL2A1 (interacts with) CD8B","0","0","9606.ENSP00000267953","9606.ENSP00000331172","false","interacts with","BCL2A1 (interacts with) CD8B","125","62"
"138","0","235","0","0","0","0","0","0","0","interacts with","CD8B (interacts with) AIF1","0","0","9606.ENSP00000331172","9606.ENSP00000365227","false","interacts with","CD8B (interacts with) AIF1","150","0"
"280","134","350","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) MYO1G","0","0","9606.ENSP00000356033","9606.ENSP00000258787","false","interacts with","TAGAP (interacts with) MYO1G","0","42"
"152","0","403","0","0","0","0","0","0","0","interacts with","MS4A1 (interacts with) CD8B","0","0","9606.ENSP00000433277","9606.ENSP00000331172","false","interacts with","MS4A1 (interacts with) CD8B","325","0"
"276","0","276","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) GIMAP6","0","0","9606.ENSP00000353099","9606.ENSP00000479580","false","interacts with","HLA-DRB1 (interacts with) GIMAP6","0","0"
"112","62","605","0","0","0","0","0","0","0","interacts with","TRAF1 (interacts with) HLA-DRB1","0","0","9606.ENSP00000362994","9606.ENSP00000353099","false","interacts with","TRAF1 (interacts with) HLA-DRB1","564","0"
"332","0","332","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) GIMAP6","0","0","9606.ENSP00000356033","9606.ENSP00000479580","false","interacts with","TAGAP (interacts with) GIMAP6","0","0"
"767","62","798","0","0","0","0","0","0","848","interacts with","GIMAP7 (interacts with) GIMAP6","0","0","9606.ENSP00000315474","9606.ENSP00000479580","false","interacts with","GIMAP7 (interacts with) GIMAP6","720","189"
"100","73","189","0","0","0","0","0","0","0","interacts with","MYO1G (interacts with) HLA-DRB1","0","0","9606.ENSP00000258787","9606.ENSP00000353099","false","interacts with","MYO1G (interacts with) HLA-DRB1","0","107"
"76","0","918","0","900","0","0","0","0","0","interacts with","PTPN6 (interacts with) CD8B","0","0","9606.ENSP00000391592","9606.ENSP00000331172","false","interacts with","PTPN6 (interacts with) CD8B","181","47"
"0","0","150","0","0","0","0","0","0","0","interacts with","ATP5B (interacts with) HLA-DRB1","0","0","9606.ENSP00000262030","9606.ENSP00000353099","false","interacts with","ATP5B (interacts with) HLA-DRB1","0","151"
"146","0","168","0","0","0","0","0","0","0","interacts with","SAMSN1 (interacts with) HLA-DRB1","0","0","9606.ENSP00000285670","9606.ENSP00000353099","false","interacts with","SAMSN1 (interacts with) HLA-DRB1","66","0"
"264","0","264","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) CD300LF","0","0","9606.ENSP00000315474","9606.ENSP00000462309","false","interacts with","GIMAP7 (interacts with) CD300LF","0","0"
"77","55","262","0","0","0","0","0","0","0","interacts with","MNDA (interacts with) CD8B","0","0","9606.ENSP00000357123","9606.ENSP00000331172","false","interacts with","MNDA (interacts with) CD8B","81","189"
"360","62","374","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) CD300LF","0","0","9606.ENSP00000356033","9606.ENSP00000462309","false","interacts with","TAGAP (interacts with) CD300LF","0","0"
"199","63","290","0","0","0","0","0","0","0","interacts with","LCP1 (interacts with) HLA-DRB1","0","0","9606.ENSP00000381581","9606.ENSP00000353099","false","interacts with","LCP1 (interacts with) HLA-DRB1","73","101"
"298","0","298","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) CD300LF","0","0","9606.ENSP00000353099","9606.ENSP00000462309","false","interacts with","HLA-DRB1 (interacts with) CD300LF","0","0"
"316","151","811","0","0","0","0","0","0","0","interacts with","ISG15 (interacts with) CXCL10","0","0","9606.ENSP00000368699","9606.ENSP00000305651","false","interacts with","ISG15 (interacts with) CXCL10","681","101"
"0","62","154","0","0","0","0","136","0","0","interacts with","NDUFS4 (interacts with) ISG15","0","0","9606.ENSP00000296684","9606.ENSP00000368699","false","interacts with","NDUFS4 (interacts with) ISG15","0","0"
"214","0","218","0","0","0","0","0","0","0","interacts with","CLEC10A (interacts with) HLA-DRB1","0","0","9606.ENSP00000254868","9606.ENSP00000353099","false","interacts with","CLEC10A (interacts with) HLA-DRB1","46","0"
"122","0","253","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) CXCL10","0","0","9606.ENSP00000356033","9606.ENSP00000305651","false","interacts with","TAGAP (interacts with) CXCL10","170","58"
"114","110","478","0","0","0","0","0","0","0","interacts with","BST2 (interacts with) CXCL10","0","0","9606.ENSP00000252593","9606.ENSP00000305651","false","interacts with","BST2 (interacts with) CXCL10","392","0"
"189","53","948","0","900","0","0","0","0","0","interacts with","CD8B (interacts with) CD28","0","0","9606.ENSP00000331172","9606.ENSP00000324890","false","interacts with","CD8B (interacts with) CD28","394","63"
"138","0","157","0","0","0","0","0","0","0","interacts with","LCP1 (interacts with) CD8B","0","0","9606.ENSP00000381581","9606.ENSP00000331172","false","interacts with","LCP1 (interacts with) CD8B","0","63"
"131","49","296","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) CXCL10","0","0","9606.ENSP00000353099","9606.ENSP00000305651","false","interacts with","HLA-DRB1 (interacts with) CXCL10","217","0"
"123","52","184","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) CXCL10","0","0","9606.ENSP00000315474","9606.ENSP00000305651","false","interacts with","GIMAP7 (interacts with) CXCL10","0","98"
"98","0","216","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) CD28","0","0","9606.ENSP00000356033","9606.ENSP00000324890","false","interacts with","TAGAP (interacts with) CD28","167","0"
"0","0","268","0","0","0","0","0","0","0","interacts with","BACH2 (interacts with) CD28","0","0","9606.ENSP00000257749","9606.ENSP00000324890","false","interacts with","BACH2 (interacts with) CD28","268","0"
"88","64","152","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) CD28","0","0","9606.ENSP00000315474","9606.ENSP00000324890","false","interacts with","GIMAP7 (interacts with) CD28","73","55"
"118","185","250","0","0","0","0","0","0","0","interacts with","UQCR10 (interacts with) PSMB4","0","0","9606.ENSP00000332887","9606.ENSP00000290541","false","interacts with","UQCR10 (interacts with) PSMB4","0","0"
"0","0","209","0","0","0","0","0","0","0","interacts with","ISG15 (interacts with) CD28","0","0","9606.ENSP00000368699","9606.ENSP00000324890","false","interacts with","ISG15 (interacts with) CD28","209","0"
"140","63","171","0","0","0","0","0","0","0","interacts with","GRAP (interacts with) HLA-DRB1","0","0","9606.ENSP00000284154","9606.ENSP00000353099","false","interacts with","GRAP (interacts with) HLA-DRB1","0","55"
"76","0","190","0","0","0","0","0","0","0","interacts with","FCER1A (interacts with) CD8B","0","0","9606.ENSP00000357097","9606.ENSP00000331172","false","interacts with","FCER1A (interacts with) CD8B","160","41"
"276","0","276","0","0","0","0","0","0","0","interacts with","GIMAP6 (interacts with) HLA-DRB1","0","0","9606.ENSP00000479580","9606.ENSP00000353099","false","interacts with","GIMAP6 (interacts with) HLA-DRB1","0","0"
"0","55","938","0","900","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) CD28","0","0","9606.ENSP00000353099","9606.ENSP00000324890","false","interacts with","HLA-DRB1 (interacts with) CD28","369","83"
"285","0","284","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) BIN2","0","0","9606.ENSP00000315474","9606.ENSP00000267012","false","interacts with","GIMAP7 (interacts with) BIN2","0","0"
"198","0","198","0","0","0","0","0","0","0","interacts with","HLA-DRB1 (interacts with) PLCB2","0","0","9606.ENSP00000353099","9606.ENSP00000260402","false","interacts with","HLA-DRB1 (interacts with) PLCB2","0","0"
"0","62","319","0","0","0","0","245","0","0","interacts with","ISG15 (interacts with) PSMB4","0","0","9606.ENSP00000368699","9606.ENSP00000290541","false","interacts with","ISG15 (interacts with) PSMB4","96","63"
"214","0","214","0","0","0","0","0","0","0","interacts with","GIMAP7 (interacts with) PLCB2","0","0","9606.ENSP00000315474","9606.ENSP00000260402","false","interacts with","GIMAP7 (interacts with) PLCB2","0","0"
"0","0","323","0","0","0","0","0","0","0","interacts with","CXCL10 (interacts with) CD8B","0","0","9606.ENSP00000305651","9606.ENSP00000331172","false","interacts with","CXCL10 (interacts with) CD8B","324","0"
"275","0","275","0","0","0","0","0","0","0","interacts with","TAGAP (interacts with) FCER1A","0","0","9606.ENSP00000356033","9606.ENSP00000357097","false","interacts with","TAGAP (interacts with) FCER1A","0","0"
"0","0","334","0","0","0","0","0","0","0","interacts with","BST2 (interacts with) CD28","0","0","9606.ENSP00000252593","9606.ENSP00000324890","false","interacts with","BST2 (interacts with) CD28","326","53"
"0","0","194","0","0","0","0","0","0","0","interacts with","OAS2 (interacts with) CD8B","0","0","9606.ENSP00000342278","9606.ENSP00000331172","false","interacts with","OAS2 (interacts with) CD8B","103","139"
"0","0","323","0","0","0","0","0","0","0","interacts with","CD8B (interacts with) CXCL10","0","0","9606.ENSP00000331172","9606.ENSP00000305651","false","interacts with","CD8B (interacts with) CXCL10","324","0"
