"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"133","111","196","0","0","0","0","0","0","0","interacts with","MINOS1 (interacts with) NDUFA7","0","0","9606.ENSP00000325562","9606.ENSP00000301457","false","interacts with","MINOS1 (interacts with) NDUFA7","0","0"
"46","53","197","0","0","0","0","183","0","0","interacts with","ACO1 (interacts with) NDUFA12","0","0","9606.ENSP00000309477","9606.ENSP00000330737","false","interacts with","ACO1 (interacts with) NDUFA12","0","0"
"52","0","459","0","0","0","0","0","0","0","interacts with","ACADVL (interacts with) NDUFA12","0","0","9606.ENSP00000438689","9606.ENSP00000330737","false","interacts with","ACADVL (interacts with) NDUFA12","50","448"
"76","127","191","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) COX14","0","0","9606.ENSP00000330737","9606.ENSP00000446524","false","interacts with","NDUFA12 (interacts with) COX14","61","58"
"0","396","661","0","0","0","0","0","0","0","interacts with","COX6A2 (interacts with) NDUFV2","0","0","9606.ENSP00000287490","9606.ENSP00000327268","false","interacts with","COX6A2 (interacts with) NDUFV2","262","302"
"75","103","999","0","900","0","998","121","0","0","interacts with","NDUFV2 (interacts with) NDUFV3","0","0","9606.ENSP00000327268","9606.ENSP00000346196","false","interacts with","NDUFV2 (interacts with) NDUFV3","821","78"
"82","66","503","0","0","0","103","0","0","0","interacts with","NDUFA7 (interacts with) SURF1","0","0","9606.ENSP00000301457","9606.ENSP00000361042","false","interacts with","NDUFA7 (interacts with) SURF1","233","288"
"247","62","263","0","0","0","0","0","0","0","interacts with","MINOS1 (interacts with) NDUFV2","0","0","9606.ENSP00000325562","9606.ENSP00000327268","false","interacts with","MINOS1 (interacts with) NDUFV2","0","0"
"72","93","354","0","0","0","0","248","0","0","interacts with","IDH3B (interacts with) NDUFA7","0","0","9606.ENSP00000370223","9606.ENSP00000301457","false","interacts with","IDH3B (interacts with) NDUFA7","0","101"
"69","86","321","0","0","0","94","0","0","0","interacts with","NDUFA12 (interacts with) MRPL11","0","0","9606.ENSP00000330737","9606.ENSP00000308897","false","interacts with","NDUFA12 (interacts with) MRPL11","73","197"
"65","236","268","0","0","0","0","0","0","0","interacts with","MRPL20 (interacts with) NDUFV2","0","50","9606.ENSP00000341082","9606.ENSP00000327268","false","interacts with","MRPL20 (interacts with) NDUFV2","0","49"
"89","62","508","0","0","0","301","0","0","0","interacts with","NDUFV2 (interacts with) SURF1","0","0","9606.ENSP00000327268","9606.ENSP00000361042","false","interacts with","NDUFV2 (interacts with) SURF1","274","0"
"0","62","165","0","0","0","0","0","0","0","interacts with","PPA1 (interacts with) NDUFA7","0","0","9606.ENSP00000362329","9606.ENSP00000301457","false","interacts with","PPA1 (interacts with) NDUFA7","90","101"
"117","81","261","0","0","0","0","0","0","0","interacts with","TIMM9 (interacts with) NDUFV2","0","0","9606.ENSP00000378588","9606.ENSP00000327268","false","interacts with","TIMM9 (interacts with) NDUFV2","143","63"
"0","111","152","0","0","0","0","0","0","0","interacts with","FKBP3 (interacts with) NDUFA7","0","0","9606.ENSP00000216330","9606.ENSP00000301457","false","interacts with","FKBP3 (interacts with) NDUFA7","49","78"
"0","145","192","0","0","0","94","0","0","0","interacts with","NDUFA7 (interacts with) MRPL11","0","0","9606.ENSP00000301457","9606.ENSP00000308897","false","interacts with","NDUFA7 (interacts with) MRPL11","0","0"
"84","62","368","0","0","0","0","0","0","0","interacts with","NDUFAF7 (interacts with) NDUFA12","0","0","9606.ENSP00000002125","9606.ENSP00000330737","false","interacts with","NDUFAF7 (interacts with) NDUFA12","324","0"
"77","112","192","0","0","0","94","0","0","0","interacts with","NDUFV2 (interacts with) MRPL11","0","0","9606.ENSP00000327268","9606.ENSP00000308897","false","interacts with","NDUFV2 (interacts with) MRPL11","0","0"
"421","63","557","0","0","0","0","0","0","0","interacts with","HIBADH (interacts with) NDUFV2","0","0","9606.ENSP00000265395","9606.ENSP00000327268","false","interacts with","HIBADH (interacts with) NDUFV2","162","142"
"80","65","761","0","0","0","0","368","0","0","interacts with","ACO2 (interacts with) NDUFV2","0","0","9606.ENSP00000216254","9606.ENSP00000327268","false","interacts with","ACO2 (interacts with) NDUFV2","322","452"
"0","0","293","0","0","0","128","0","0","0","interacts with","ATP6V1B2 (interacts with) NDUFV2","0","0","9606.ENSP00000276390","9606.ENSP00000327268","false","interacts with","ATP6V1B2 (interacts with) NDUFV2","201","68"
"49","62","206","0","0","0","117","0","0","0","interacts with","NDUFA7 (interacts with) CS","0","0","9606.ENSP00000301457","9606.ENSP00000342056","false","interacts with","NDUFA7 (interacts with) CS","112","0"
"0","0","162","0","0","0","0","0","0","0","interacts with","CHCHD4 (interacts with) NDUFA7","0","0","9606.ENSP00000295767","9606.ENSP00000301457","false","interacts with","CHCHD4 (interacts with) NDUFA7","81","126"
"111","125","188","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) PSMB6","0","0","9606.ENSP00000327268","9606.ENSP00000270586","false","interacts with","NDUFV2 (interacts with) PSMB6","0","0"
"126","164","241","0","0","0","0","0","0","0","interacts with","MRPS16 (interacts with) NDUFV2","0","0","9606.ENSP00000362036","9606.ENSP00000327268","false","interacts with","MRPS16 (interacts with) NDUFV2","45","0"
"218","0","234","0","0","0","0","0","0","0","interacts with","HIGD1A (interacts with) NDUFA12","0","0","9606.ENSP00000398064","9606.ENSP00000330737","false","interacts with","HIGD1A (interacts with) NDUFA12","61","0"
"77","196","400","0","0","0","0","0","0","0","interacts with","COX7B (interacts with) NDUFA12","0","0","9606.ENSP00000417656","9606.ENSP00000330737","false","interacts with","COX7B (interacts with) NDUFA12","241","61"
"0","0","607","0","600","0","0","0","0","0","interacts with","NDUFV2 (interacts with) TARDBP","0","0","9606.ENSP00000327268","9606.ENSP00000240185","false","interacts with","NDUFV2 (interacts with) TARDBP","0","59"
"188","134","291","0","0","0","0","0","0","0","interacts with","MRPS22 (interacts with) NDUFV2","0","0","9606.ENSP00000418008","9606.ENSP00000327268","false","interacts with","MRPS22 (interacts with) NDUFV2","74","0"
"88","186","225","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) PSMB6","0","0","9606.ENSP00000301457","9606.ENSP00000270586","false","interacts with","NDUFA7 (interacts with) PSMB6","0","0"
"63","65","411","0","0","0","104","250","0","0","interacts with","NDUFA12 (interacts with) CS","0","0","9606.ENSP00000330737","9606.ENSP00000342056","false","interacts with","NDUFA12 (interacts with) CS","155","0"
"307","0","338","0","0","0","0","0","0","0","interacts with","MECR (interacts with) NDUFA12","0","0","9606.ENSP00000263702","9606.ENSP00000330737","false","interacts with","MECR (interacts with) NDUFA12","0","85"
"88","146","187","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) PSMB6","0","0","9606.ENSP00000330737","9606.ENSP00000270586","false","interacts with","NDUFA12 (interacts with) PSMB6","0","0"
"89","130","209","0","0","0","0","0","0","0","interacts with","GLRX2 (interacts with) NDUFV2","0","42","9606.ENSP00000356410","9606.ENSP00000327268","false","interacts with","GLRX2 (interacts with) NDUFV2","0","82"
"61","65","671","0","0","0","104","289","0","0","interacts with","NDUFV2 (interacts with) CS","0","70","9606.ENSP00000327268","9606.ENSP00000342056","false","interacts with","NDUFV2 (interacts with) CS","234","358"
"171","108","414","0","0","0","272","0","0","0","interacts with","CISD1 (interacts with) NDUFA12","0","0","9606.ENSP00000363041","9606.ENSP00000330737","false","interacts with","CISD1 (interacts with) NDUFA12","0","0"
"0","0","600","0","600","0","0","0","0","0","interacts with","NDUFA7 (interacts with) TARDBP","0","0","9606.ENSP00000301457","9606.ENSP00000240185","false","interacts with","NDUFA7 (interacts with) TARDBP","0","0"
"116","65","180","0","0","0","0","0","0","0","interacts with","MECR (interacts with) NDUFA7","0","0","9606.ENSP00000263702","9606.ENSP00000301457","false","interacts with","MECR (interacts with) NDUFA7","66","64"
"270","0","338","0","0","0","0","0","0","0","interacts with","MECR (interacts with) NDUFV2","0","0","9606.ENSP00000263702","9606.ENSP00000327268","false","interacts with","MECR (interacts with) NDUFV2","89","85"
"289","819","999","0","900","0","878","788","0","0","interacts with","NDUFS7 (interacts with) NDUFA7","0","0","9606.ENSP00000233627","9606.ENSP00000301457","false","interacts with","NDUFS7 (interacts with) NDUFA7","663","438"
"109","138","199","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) MRPS11","0","0","9606.ENSP00000301457","9606.ENSP00000317376","false","interacts with","NDUFA7 (interacts with) MRPS11","0","0"
"0","0","825","0","720","0","0","0","0","0","interacts with","FOXRED1 (interacts with) NDUFA12","0","0","9606.ENSP00000263578","9606.ENSP00000330737","false","interacts with","FOXRED1 (interacts with) NDUFA12","392","55"
"0","344","563","0","0","0","0","248","0","0","interacts with","ATP5MF-PTCD1 (interacts with) NDUFV2","0","0","9606.ENSP00000400168","9606.ENSP00000327268","false","interacts with","ATP5MF-PTCD1 (interacts with) NDUFV2","0","186"
"303","125","993","0","900","0","800","247","0","0","interacts with","NDUFB1 (interacts with) NDUFV2","0","0","9606.ENSP00000330787","9606.ENSP00000327268","false","interacts with","NDUFB1 (interacts with) NDUFV2","402","0"
"208","62","960","0","800","0","0","0","0","0","interacts with","NDUFAF2 (interacts with) NDUFA12","0","0","9606.ENSP00000296597","9606.ENSP00000330737","false","interacts with","NDUFAF2 (interacts with) NDUFA12","764","48"
"0","0","600","0","600","0","0","0","0","0","interacts with","NDUFA12 (interacts with) TARDBP","0","0","9606.ENSP00000330737","9606.ENSP00000240185","false","interacts with","NDUFA12 (interacts with) TARDBP","0","0"
"183","0","183","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MRPS11","0","0","9606.ENSP00000327268","9606.ENSP00000317376","false","interacts with","NDUFV2 (interacts with) MRPS11","0","0"
"144","66","166","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MRPS11","0","0","9606.ENSP00000330737","9606.ENSP00000317376","false","interacts with","NDUFA12 (interacts with) MRPS11","0","0"
"110","108","172","0","0","0","0","0","0","0","interacts with","CISD2 (interacts with) NDUFA12","0","0","9606.ENSP00000273986","9606.ENSP00000330737","false","interacts with","CISD2 (interacts with) NDUFA12","0","0"
"0","166","434","0","0","0","0","346","0","0","interacts with","APOBEC3C (interacts with) NDUFV2","0","0","9606.ENSP00000355340","9606.ENSP00000327268","false","interacts with","APOBEC3C (interacts with) NDUFV2","0","47"
"88","133","527","0","0","0","0","0","0","0","interacts with","TMEM126B (interacts with) NDUFA12","0","0","9606.ENSP00000351737","9606.ENSP00000330737","false","interacts with","TMEM126B (interacts with) NDUFA12","451","0"
"85","138","992","0","900","0","800","121","0","0","interacts with","NDUFV3 (interacts with) NDUFA7","0","0","9606.ENSP00000346196","9606.ENSP00000301457","false","interacts with","NDUFV3 (interacts with) NDUFA7","506","131"
"62","0","243","0","0","0","0","0","0","0","interacts with","ATP6V1B2 (interacts with) NDUFA12","0","0","9606.ENSP00000276390","9606.ENSP00000330737","false","interacts with","ATP6V1B2 (interacts with) NDUFA12","218","52"
"100","112","166","0","0","0","0","0","0","0","interacts with","TOMM5 (interacts with) NDUFA7","0","0","9606.ENSP00000438204","9606.ENSP00000301457","false","interacts with","TOMM5 (interacts with) NDUFA7","0","0"
"0","62","211","0","0","0","0","0","0","0","interacts with","ACADL (interacts with) NDUFV2","0","0","9606.ENSP00000233710","9606.ENSP00000327268","false","interacts with","ACADL (interacts with) NDUFV2","162","78"
"0","63","396","0","0","0","0","369","0","0","interacts with","NDUFA7 (interacts with) TK2","0","0","9606.ENSP00000301457","9606.ENSP00000299697","false","interacts with","NDUFA7 (interacts with) TK2","0","62"
"422","835","999","0","900","0","981","789","0","0","interacts with","NDUFV2 (interacts with) NDUFA12","0","0","9606.ENSP00000327268","9606.ENSP00000330737","false","interacts with","NDUFV2 (interacts with) NDUFA12","594","430"
"0","136","645","0","0","0","0","510","0","0","interacts with","NDUFV2 (interacts with) TK2","0","0","9606.ENSP00000327268","9606.ENSP00000299697","false","interacts with","NDUFV2 (interacts with) TK2","215","58"
"0","0","162","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) CHCHD4","0","0","9606.ENSP00000301457","9606.ENSP00000295767","false","interacts with","NDUFA7 (interacts with) CHCHD4","81","126"
"82","166","201","0","0","0","0","0","0","0","interacts with","CHCHD3 (interacts with) NDUFA12","0","0","9606.ENSP00000262570","9606.ENSP00000330737","false","interacts with","CHCHD3 (interacts with) NDUFA12","0","0"
"96","198","243","0","0","0","0","0","0","0","interacts with","MRPS24 (interacts with) NDUFA7","0","0","9606.ENSP00000318158","9606.ENSP00000301457","false","interacts with","MRPS24 (interacts with) NDUFA7","0","0"
"0","81","419","0","0","0","0","394","0","0","interacts with","NDUFA12 (interacts with) TK2","0","0","9606.ENSP00000330737","9606.ENSP00000299697","false","interacts with","NDUFA12 (interacts with) TK2","0","0"
"229","0","228","0","0","0","0","0","0","0","interacts with","RHOT1 (interacts with) NDUFA12","0","0","9606.ENSP00000351132","9606.ENSP00000330737","false","interacts with","RHOT1 (interacts with) NDUFA12","0","0"
"0","63","281","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) CHCHD4","0","0","9606.ENSP00000330737","9606.ENSP00000295767","false","interacts with","NDUFA12 (interacts with) CHCHD4","181","139"
"105","160","216","0","0","0","0","0","0","0","interacts with","BCKDHB (interacts with) NDUFA12","0","0","9606.ENSP00000318351","9606.ENSP00000330737","false","interacts with","BCKDHB (interacts with) NDUFA12","0","0"
"137","76","420","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) LSM3","0","0","9606.ENSP00000330737","9606.ENSP00000302160","false","interacts with","NDUFA12 (interacts with) LSM3","150","246"
"173","108","999","0","900","0","800","855","0","0","interacts with","NDUFA10 (interacts with) NDUFA7","0","0","9606.ENSP00000252711","9606.ENSP00000301457","false","interacts with","NDUFA10 (interacts with) NDUFA7","833","139"
"0","0","370","0","0","0","0","0","0","0","interacts with","PIK3CA (interacts with) APOBEC3B","0","0","9606.ENSP00000263967","9606.ENSP00000327459","false","interacts with","PIK3CA (interacts with) APOBEC3B","370","42"
"0","62","157","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) CHCHD4","0","0","9606.ENSP00000327268","9606.ENSP00000295767","false","interacts with","NDUFV2 (interacts with) CHCHD4","81","101"
"0","153","471","0","0","0","0","388","0","0","interacts with","NDUFA7 (interacts with) APOBEC3B","0","0","9606.ENSP00000301457","9606.ENSP00000327459","false","interacts with","NDUFA7 (interacts with) APOBEC3B","0","63"
"176","95","281","0","0","0","0","0","0","0","interacts with","CISD1 (interacts with) NDUFV2","0","0","9606.ENSP00000363041","9606.ENSP00000327268","false","interacts with","CISD1 (interacts with) NDUFV2","89","67"
"0","166","434","0","0","0","0","346","0","0","interacts with","NDUFV2 (interacts with) APOBEC3B","0","0","9606.ENSP00000327268","9606.ENSP00000327459","false","interacts with","NDUFV2 (interacts with) APOBEC3B","0","47"
"0","0","270","0","0","0","270","0","0","0","interacts with","PLEKHA4 (interacts with) NDUFA7","0","0","9606.ENSP00000263265","9606.ENSP00000301457","false","interacts with","PLEKHA4 (interacts with) NDUFA7","0","0"
"0","0","600","0","600","0","0","0","0","0","interacts with","TARDBP (interacts with) NDUFA12","0","0","9606.ENSP00000240185","9606.ENSP00000330737","false","interacts with","TARDBP (interacts with) NDUFA12","0","0"
"0","167","594","0","0","0","0","533","0","0","interacts with","NDUFA12 (interacts with) APOBEC3B","0","0","9606.ENSP00000330737","9606.ENSP00000327459","false","interacts with","NDUFA12 (interacts with) APOBEC3B","0","0"
"214","73","267","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) PSMA2","0","0","9606.ENSP00000327268","9606.ENSP00000223321","false","interacts with","NDUFV2 (interacts with) PSMA2","75","0"
"0","277","277","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) SMDT1","0","0","9606.ENSP00000301457","9606.ENSP00000327467","false","interacts with","NDUFA7 (interacts with) SMDT1","0","0"
"142","66","360","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) LSM3","0","0","9606.ENSP00000327268","9606.ENSP00000302160","false","interacts with","NDUFV2 (interacts with) LSM3","108","211"
"113","191","384","0","0","0","0","189","0","0","interacts with","BCKDHB (interacts with) NDUFV2","0","0","9606.ENSP00000318351","9606.ENSP00000327268","false","interacts with","BCKDHB (interacts with) NDUFV2","0","67"
"0","167","167","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) SMDT1","0","0","9606.ENSP00000327268","9606.ENSP00000327467","false","interacts with","NDUFV2 (interacts with) SMDT1","0","0"
"141","65","162","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) PSMA2","0","0","9606.ENSP00000330737","9606.ENSP00000223321","false","interacts with","NDUFA12 (interacts with) PSMA2","0","0"
"0","0","275","0","0","0","275","0","0","0","interacts with","C15orf48 (interacts with) NDUFA7","0","0","9606.ENSP00000341610","9606.ENSP00000301457","false","interacts with","C15orf48 (interacts with) NDUFA7","0","0"
"0","196","482","0","0","0","0","0","0","0","interacts with","COX7B2 (interacts with) NDUFA12","0","0","9606.ENSP00000379784","9606.ENSP00000330737","false","interacts with","COX7B2 (interacts with) NDUFA12","370","61"
"172","65","423","0","0","0","0","0","0","0","interacts with","GTF2A2 (interacts with) NDUFV2","0","0","9606.ENSP00000379372","9606.ENSP00000327268","false","interacts with","GTF2A2 (interacts with) NDUFV2","125","249"
"373","247","999","0","900","0","981","789","0","0","interacts with","NDUFA12 (interacts with) NDUFV1","0","0","9606.ENSP00000330737","9606.ENSP00000322450","false","interacts with","NDUFA12 (interacts with) NDUFV1","653","319"
"242","652","874","0","0","0","0","562","0","0","interacts with","NDUFA12 (interacts with) APOO","0","0","9606.ENSP00000330737","9606.ENSP00000368528","false","interacts with","NDUFA12 (interacts with) APOO","0","0"
"184","148","999","0","900","0","981","654","0","0","interacts with","NDUFV2 (interacts with) MT-ND5","0","219","9606.ENSP00000327268","9606.ENSP00000354813","false","interacts with","NDUFV2 (interacts with) MT-ND5","384","297"
"113","103","170","0","0","0","0","0","0","0","interacts with","DPY30 (interacts with) NDUFA12","0","0","9606.ENSP00000345837","9606.ENSP00000330737","false","interacts with","DPY30 (interacts with) NDUFA12","0","0"
"113","0","994","0","900","0","800","663","0","0","interacts with","NDUFA7 (interacts with) MT-ND5","0","0","9606.ENSP00000301457","9606.ENSP00000354813","false","interacts with","NDUFA7 (interacts with) MT-ND5","234","53"
"89","344","858","0","0","0","0","756","0","0","interacts with","NDUFV2 (interacts with) APOO","0","0","9606.ENSP00000327268","9606.ENSP00000368528","false","interacts with","NDUFV2 (interacts with) APOO","120","67"
"0","0","982","0","540","0","800","663","0","0","interacts with","MT-ND4L (interacts with) NDUFV2","0","0","9606.ENSP00000354728","9606.ENSP00000327268","false","interacts with","MT-ND4L (interacts with) NDUFV2","391","228"
"76","168","249","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) PET100","0","0","9606.ENSP00000330737","9606.ENSP00000470539","false","interacts with","NDUFA12 (interacts with) PET100","95","48"
"93","62","173","0","0","0","0","0","0","0","interacts with","PPA1 (interacts with) NDUFA12","0","0","9606.ENSP00000362329","9606.ENSP00000330737","false","interacts with","PPA1 (interacts with) NDUFA12","107","0"
"273","0","273","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) CBR4","0","0","9606.ENSP00000330737","9606.ENSP00000303525","false","interacts with","NDUFA12 (interacts with) CBR4","0","0"
"61","66","387","0","0","0","0","254","0","0","interacts with","NDUFA12 (interacts with) PDHX","0","0","9606.ENSP00000330737","9606.ENSP00000227868","false","interacts with","NDUFA12 (interacts with) PDHX","113","107"
"171","108","414","0","0","0","272","0","0","0","interacts with","NDUFA12 (interacts with) CISD1","0","0","9606.ENSP00000330737","9606.ENSP00000363041","false","interacts with","NDUFA12 (interacts with) CISD1","0","0"
"188","0","999","0","900","0","981","369","0","0","interacts with","NDUFA12 (interacts with) MT-ND5","0","0","9606.ENSP00000330737","9606.ENSP00000354813","false","interacts with","NDUFA12 (interacts with) MT-ND5","310","99"
"48","64","240","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) PDHX","0","0","9606.ENSP00000301457","9606.ENSP00000227868","false","interacts with","NDUFA7 (interacts with) PDHX","122","144"
"575","763","999","448","900","0","998","245","521","0","interacts with","NDUFV2 (interacts with) NDUFV1","0","295","9606.ENSP00000327268","9606.ENSP00000322450","false","interacts with","NDUFV2 (interacts with) NDUFV1","985","603"
"176","95","281","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) CISD1","0","0","9606.ENSP00000327268","9606.ENSP00000363041","false","interacts with","NDUFV2 (interacts with) CISD1","89","67"
"184","0","274","0","0","0","0","0","0","0","interacts with","NFS1 (interacts with) NDUFA12","0","0","9606.ENSP00000363205","9606.ENSP00000330737","false","interacts with","NFS1 (interacts with) NDUFA12","0","147"
"0","62","232","0","0","0","0","0","0","0","interacts with","PIK3CA (interacts with) NDUFV1","0","0","9606.ENSP00000263967","9606.ENSP00000322450","false","interacts with","PIK3CA (interacts with) NDUFV1","0","215"
"124","272","367","0","0","0","0","0","0","0","interacts with","MRPS16 (interacts with) NDUFA12","0","0","9606.ENSP00000362036","9606.ENSP00000330737","false","interacts with","MRPS16 (interacts with) NDUFA12","63","67"
"77","738","764","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) PET100","0","0","9606.ENSP00000301457","9606.ENSP00000470539","false","interacts with","NDUFA7 (interacts with) PET100","97","48"
"160","184","640","0","0","0","0","246","0","0","interacts with","NDUFV2 (interacts with) PDHX","0","0","9606.ENSP00000327268","9606.ENSP00000227868","false","interacts with","NDUFV2 (interacts with) PDHX","155","303"
"327","197","999","0","900","0","800","933","0","0","interacts with","NDUFA7 (interacts with) NDUFV1","0","0","9606.ENSP00000301457","9606.ENSP00000322450","false","interacts with","NDUFA7 (interacts with) NDUFV1","601","226"
"104","0","196","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) CBR4","0","0","9606.ENSP00000301457","9606.ENSP00000303525","false","interacts with","NDUFA7 (interacts with) CBR4","86","98"
"76","825","831","0","0","0","0","0","0","0","interacts with","MRPL27 (interacts with) NDUFA7","0","0","9606.ENSP00000225969","9606.ENSP00000301457","false","interacts with","MRPL27 (interacts with) NDUFA7","0","0"
"637","729","999","0","900","0","913","262","0","0","interacts with","NDUFA11 (interacts with) NDUFA12","0","0","9606.ENSP00000389160","9606.ENSP00000330737","false","interacts with","NDUFA11 (interacts with) NDUFA12","595","249"
"42","146","289","0","0","0","0","182","0","0","interacts with","IDH3G (interacts with) NDUFA12","0","0","9606.ENSP00000217901","9606.ENSP00000330737","false","interacts with","IDH3G (interacts with) NDUFA12","0","63"
"229","62","288","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) CBR4","0","0","9606.ENSP00000327268","9606.ENSP00000303525","false","interacts with","NDUFV2 (interacts with) CBR4","58","79"
"59","62","571","0","0","0","104","0","0","0","interacts with","ACAD9 (interacts with) NDUFV2","0","0","9606.ENSP00000312618","9606.ENSP00000327268","false","interacts with","ACAD9 (interacts with) NDUFV2","460","152"
"100","84","369","0","0","0","0","0","0","0","interacts with","PSMA3 (interacts with) NDUFA12","0","0","9606.ENSP00000216455","9606.ENSP00000330737","false","interacts with","PSMA3 (interacts with) NDUFA12","136","219"
"0","146","355","0","0","0","0","243","0","0","interacts with","HTATIP2 (interacts with) NDUFA7","0","0","9606.ENSP00000392985","9606.ENSP00000301457","false","interacts with","HTATIP2 (interacts with) NDUFA7","0","83"
"75","64","335","0","0","0","0","0","0","0","interacts with","ECSIT (interacts with) NDUFA12","0","0","9606.ENSP00000270517","9606.ENSP00000330737","false","interacts with","ECSIT (interacts with) NDUFA12","228","123"
"303","62","426","0","0","0","0","0","0","0","interacts with","SLC25A11 (interacts with) NDUFA12","0","0","9606.ENSP00000225665","9606.ENSP00000330737","false","interacts with","SLC25A11 (interacts with) NDUFA12","46","189"
"147","107","205","0","0","0","0","0","0","0","interacts with","TCEB1 (interacts with) NDUFA12","0","0","9606.ENSP00000478121","9606.ENSP00000330737","false","interacts with","TCEB1 (interacts with) NDUFA12","0","0"
"327","197","999","0","900","0","800","933","0","0","interacts with","NDUFV1 (interacts with) NDUFA7","0","0","9606.ENSP00000322450","9606.ENSP00000301457","false","interacts with","NDUFV1 (interacts with) NDUFA7","601","226"
"0","189","646","0","0","0","0","534","0","0","interacts with","HTATIP2 (interacts with) NDUFA12","0","0","9606.ENSP00000392985","9606.ENSP00000330737","false","interacts with","HTATIP2 (interacts with) NDUFA12","0","140"
"133","111","196","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) MINOS1","0","0","9606.ENSP00000301457","9606.ENSP00000325562","false","interacts with","NDUFA7 (interacts with) MINOS1","0","0"
"310","62","325","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MINOS1","0","0","9606.ENSP00000330737","9606.ENSP00000325562","false","interacts with","NDUFA12 (interacts with) MINOS1","0","0"
"90","122","166","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) UBL5","0","0","9606.ENSP00000327268","9606.ENSP00000351492","false","interacts with","NDUFV2 (interacts with) UBL5","0","0"
"0","63","396","0","0","0","0","369","0","0","interacts with","TK2 (interacts with) NDUFA7","0","0","9606.ENSP00000299697","9606.ENSP00000301457","false","interacts with","TK2 (interacts with) NDUFA7","0","62"
"273","101","318","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) PSMD14","0","0","9606.ENSP00000327268","9606.ENSP00000386541","false","interacts with","NDUFV2 (interacts with) PSMD14","0","0"
"99","89","236","0","0","0","0","144","0","0","interacts with","NDUFA12 (interacts with) PSMD14","0","0","9606.ENSP00000330737","9606.ENSP00000386541","false","interacts with","NDUFA12 (interacts with) PSMD14","0","0"
"144","66","166","0","0","0","0","0","0","0","interacts with","MRPS11 (interacts with) NDUFA12","0","0","9606.ENSP00000317376","9606.ENSP00000330737","false","interacts with","MRPS11 (interacts with) NDUFA12","0","0"
"247","62","263","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MINOS1","0","0","9606.ENSP00000327268","9606.ENSP00000325562","false","interacts with","NDUFV2 (interacts with) MINOS1","0","0"
"48","72","392","0","0","0","0","0","0","0","interacts with","ATP6V1E1 (interacts with) NDUFV2","0","0","9606.ENSP00000253413","9606.ENSP00000327268","false","interacts with","ATP6V1E1 (interacts with) NDUFV2","325","101"
"0","505","544","0","0","0","117","0","0","0","interacts with","ICT1 (interacts with) NDUFA7","0","0","9606.ENSP00000301585","9606.ENSP00000301457","false","interacts with","ICT1 (interacts with) NDUFA7","0","0"
"292","0","292","0","0","0","0","0","0","0","interacts with","TMEM14C (interacts with) NDUFA12","0","0","9606.ENSP00000444561","9606.ENSP00000330737","false","interacts with","TMEM14C (interacts with) NDUFA12","0","0"
"89","108","152","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) UBL5","0","0","9606.ENSP00000301457","9606.ENSP00000351492","false","interacts with","NDUFA7 (interacts with) UBL5","0","0"
"125","183","254","0","0","0","0","0","0","0","interacts with","EMC7 (interacts with) NDUFA12","0","0","9606.ENSP00000256545","9606.ENSP00000330737","false","interacts with","EMC7 (interacts with) NDUFA12","0","0"
"117","66","421","0","0","0","0","0","0","0","interacts with","PSMA4 (interacts with) NDUFA12","0","0","9606.ENSP00000044462","9606.ENSP00000330737","false","interacts with","PSMA4 (interacts with) NDUFA12","113","303"
